# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
58498.8, 14.031 0.062
58499.8, 13.849 0.034
58500.8, 13.699 0.019
58501.8, 13.577 0.011
58502.8, 13.474 0.009
58503.8, 13.386 0.008
58504.8, 13.316 0.007
58505.8, 13.265 0.006
58506.8, 13.233 0.006
58507.8, 13.215 0.005
58508.8, 13.212 0.005
58509.8, 13.220 0.005
58510.8, 13.238 0.005
58511.8, 13.266 0.005
58512.8, 13.301 0.005
58513.8, 13.343 0.005
58514.8, 13.393 0.005
58515.8, 13.448 0.006
58516.8, 13.509 0.006
58517.8, 13.575 0.007
58518.8, 13.649 0.007
58519.8, 13.733 0.008
58520.8, 13.822 0.009
58521.8, 13.916 0.009
58522.8, 14.017 0.010
58523.8, 14.122 0.011
58524.8, 14.232 0.012
58525.8, 14.342 0.015
58526.8, 14.445 0.017
58527.8, 14.543 0.020
58528.8, 14.638 0.022
58529.8, 14.733 0.024
58530.8, 14.828 0.026
58531.8, 14.920 0.029
58532.8, 15.012 0.032
58533.8, 15.102 0.036
58534.8, 15.191 0.040
58535.8, 15.277 0.042
58536.8, 15.357 0.041
58537.8, 15.440 0.041
58538.8, 15.520 0.046
58539.8, 15.597 0.057
58540.8, 15.668 0.068
58541.8, 15.731 0.075
58542.8, 15.788 0.079
58543.8, 15.841 0.080
58544.8, 15.889 0.080
58545.8, 15.934 0.079
58546.8, 15.979 0.077
58547.8, 16.024 0.077
58548.8, 16.074 0.082
58549.8, 16.127 0.092
58550.8, 16.179 0.102
58551.8, 16.225 0.110
58552.8, 16.260 0.112
58553.8, 16.285 0.108
58554.8, 16.295 0.098
58555.8, 16.297 0.088
58556.8, 16.300 0.082
58557.8, 16.303 0.083
58558.8, 16.310 0.089
58559.8, 16.318 0.100
58560.8, 16.328 0.111
58561.8, 16.338 0.121
58562.8, 16.347 0.127
58563.8, 16.358 0.125
58564.8, 16.371 0.117
58565.8, 16.389 0.108
58566.8, 16.410 0.105
58567.8, 16.434 0.114
58568.8, 16.460 0.131
58569.8, 16.484 0.151
58570.8, 16.505 0.168
58571.8, 16.519 0.178
58572.8, 16.528 0.186
