# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
58499.1, 14.001 0.055
58500.1, 13.833 0.035
58501.1, 13.694 0.024
58502.1, 13.582 0.018
58503.1, 13.510 0.015
58504.1, 13.444 0.014
58505.1, 13.399 0.013
58506.1, 13.375 0.013
58507.1, 13.370 0.014
58508.1, 13.381 0.014
58509.1, 13.425 0.015
58510.1, 13.472 0.016
58511.1, 13.510 0.016
58512.1, 13.556 0.016
58513.1, 13.608 0.017
58514.1, 13.645 0.017
58515.1, 13.678 0.018
58516.1, 13.709 0.018
58517.1, 13.746 0.019
58518.1, 13.789 0.020
58519.1, 13.839 0.021
58520.1, 13.899 0.023
58521.1, 13.939 0.024
58522.1, 13.962 0.026
58523.1, 13.976 0.027
58524.1, 13.988 0.029
58525.1, 14.009 0.030
58526.1, 14.023 0.029
58527.1, 14.014 0.028
58528.1, 13.999 0.027
58529.1, 13.980 0.026
58530.1, 13.959 0.026
58531.1, 13.937 0.026
58532.1, 13.919 0.025
58533.1, 13.902 0.026
58534.1, 13.885 0.028
58535.1, 13.871 0.030
58536.1, 13.859 0.032
58537.1, 13.854 0.033
58538.1, 13.855 0.033
58539.1, 13.864 0.033
58540.1, 13.875 0.034
58541.1, 13.906 0.036
58542.1, 13.948 0.039
58543.1, 13.997 0.041
58544.1, 14.052 0.043
58545.1, 14.109 0.043
58546.1, 14.161 0.042
58547.1, 14.216 0.042
58548.1, 14.277 0.043
58549.1, 14.338 0.049
58550.1, 14.397 0.058
58551.1, 14.455 0.067
58552.1, 14.512 0.072
58553.1, 14.568 0.073
58554.1, 14.621 0.070
58555.1, 14.674 0.067
58556.1, 14.725 0.064
58557.1, 14.777 0.063
58558.1, 14.825 0.063
58559.1, 14.866 0.064
58560.1, 14.903 0.066
58561.1, 14.938 0.070
58562.1, 14.971 0.077
58563.1, 15.005 0.086
58564.1, 15.042 0.093
58565.1, 15.082 0.097
58566.1, 15.127 0.096
58567.1, 15.180 0.096
58568.1, 15.235 0.105
58569.1, 15.292 0.125
58570.1, 15.348 0.148
58571.1, 15.402 0.168
58572.1, 15.453 0.176
58573.1, 15.500 0.173
58574.1, 15.542 0.167
58575.1, 15.580 0.188
58576.1, 15.613 0.255
