# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
58502.1, 13.545 0.023
58503.1, 13.452 0.014
58504.1, 13.385 0.011
58505.1, 13.336 0.011
58506.1, 13.299 0.011
58507.1, 13.272 0.010
58508.1, 13.253 0.008
58509.1, 13.238 0.008
58510.1, 13.229 0.007
58511.1, 13.226 0.007
58512.1, 13.229 0.007
58513.1, 13.240 0.007
58514.1, 13.258 0.007
58515.1, 13.285 0.007
58516.1, 13.321 0.008
58517.1, 13.365 0.008
58518.1, 13.416 0.008
58519.1, 13.474 0.008
58520.1, 13.536 0.009
58521.1, 13.601 0.010
58522.1, 13.664 0.010
58523.1, 13.724 0.011
58524.1, 13.773 0.012
58525.1, 13.809 0.013
58526.1, 13.834 0.014
58527.1, 13.854 0.014
58528.1, 13.869 0.015
58529.1, 13.881 0.015
58530.1, 13.892 0.015
58531.1, 13.903 0.016
58532.1, 13.915 0.017
58533.1, 13.929 0.019
58534.1, 13.945 0.021
58535.1, 13.964 0.023
58536.1, 13.988 0.024
58537.1, 14.015 0.023
58538.1, 14.046 0.022
58539.1, 14.083 0.022
58540.1, 14.124 0.024
58541.1, 14.172 0.027
58542.1, 14.225 0.031
58543.1, 14.283 0.034
58544.1, 14.347 0.034
58545.1, 14.416 0.031
58546.1, 14.488 0.029
58547.1, 14.559 0.029
58548.1, 14.627 0.030
58549.1, 14.692 0.033
58550.1, 14.752 0.036
58551.1, 14.805 0.040
58552.1, 14.852 0.042
58553.1, 14.892 0.044
58554.1, 14.930 0.046
58555.1, 14.964 0.048
58556.1, 14.998 0.048
58557.1, 15.030 0.047
58558.1, 15.062 0.044
58559.1, 15.093 0.043
58560.1, 15.126 0.047
58561.1, 15.161 0.055
58562.1, 15.196 0.064
58563.1, 15.232 0.070
58564.1, 15.268 0.070
58565.1, 15.304 0.065
58566.1, 15.341 0.061
58567.1, 15.381 0.062
58568.1, 15.423 0.069
58569.1, 15.465 0.077
58570.1, 15.503 0.085
58571.1, 15.533 0.091
58572.1, 15.553 0.096
58573.1, 15.566 0.098
58574.1, 15.576 0.100
58575.1, 15.589 0.105
58576.1, 15.606 0.112
58577.1, 15.628 0.118
58578.1, 15.657 0.120
58579.1, 15.693 0.123
