# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
61058.5, 15.959 0.022
61059.5, 15.854 0.013
61060.5, 15.773 0.010
61061.5, 15.712 0.009
61062.5, 15.666 0.009
61063.5, 15.631 0.008
61064.5, 15.606 0.008
61065.5, 15.587 0.007
61066.5, 15.575 0.007
61067.5, 15.570 0.007
61068.5, 15.570 0.007
61069.5, 15.577 0.007
61070.5, 15.592 0.007
61071.5, 15.617 0.007
61072.5, 15.651 0.008
61073.5, 15.694 0.008
61074.5, 15.747 0.008
61075.5, 15.807 0.009
61076.5, 15.873 0.009
61077.5, 15.943 0.010
61078.5, 16.013 0.011
61079.5, 16.079 0.011
61080.5, 16.138 0.012
61081.5, 16.188 0.013
61082.5, 16.227 0.013
61083.5, 16.256 0.014
61084.5, 16.276 0.014
61085.5, 16.290 0.014
61086.5, 16.300 0.014
61087.5, 16.308 0.014
61088.5, 16.317 0.015
61089.5, 16.325 0.016
61090.5, 16.335 0.017
61091.5, 16.347 0.019
61092.5, 16.364 0.020
61093.5, 16.384 0.020
61094.5, 16.409 0.019
61095.5, 16.439 0.019
61096.5, 16.475 0.019
61097.5, 16.517 0.020
61098.5, 16.566 0.022
61099.5, 16.620 0.025
61100.5, 16.679 0.026
61101.5, 16.742 0.028
61102.5, 16.807 0.029
61103.5, 16.870 0.030
61104.5, 16.931 0.031
61105.5, 16.987 0.031
61106.5, 17.040 0.033
61107.5, 17.091 0.035
61108.5, 17.140 0.037
61109.5, 17.186 0.037
61110.5, 17.228 0.037
61111.5, 17.266 0.039
61112.5, 17.301 0.041
61113.5, 17.335 0.044
61114.5, 17.368 0.046
61115.5, 17.400 0.047
61116.5, 17.432 0.048
61117.5, 17.463 0.050
61118.5, 17.496 0.054
61119.5, 17.528 0.059
61120.5, 17.562 0.062
61121.5, 17.596 0.064
61122.5, 17.631 0.064
61123.5, 17.666 0.062
61124.5, 17.702 0.062
61125.5, 17.742 0.067
61126.5, 17.782 0.075
61127.5, 17.820 0.082
61128.5, 17.852 0.088
61129.5, 17.877 0.091
61130.5, 17.895 0.090
61131.5, 17.911 0.088
61132.5, 17.926 0.086
61133.5, 17.945 0.086
61134.5, 17.967 0.089
61135.5, 17.995 0.093
61136.5, 18.029 0.092
