# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
61033.0, 16.866 0.051
61034.0, 16.732 0.034
61035.0, 16.626 0.023
61036.0, 16.580 0.017
61037.0, 16.562 0.015
61038.0, 16.566 0.014
61039.0, 16.546 0.013
61040.0, 16.539 0.013
61041.0, 16.548 0.014
61042.0, 16.568 0.014
61043.0, 16.596 0.015
61044.0, 16.628 0.016
61045.0, 16.662 0.016
61046.0, 16.696 0.016
61047.0, 16.729 0.017
61048.0, 16.763 0.017
61049.0, 16.799 0.018
61050.0, 16.840 0.018
61051.0, 16.881 0.019
61052.0, 16.928 0.020
61053.0, 16.983 0.021
61054.0, 17.041 0.022
61055.0, 17.097 0.024
61056.0, 17.149 0.025
61057.0, 17.190 0.027
61058.0, 17.219 0.028
61059.0, 17.236 0.029
61060.0, 17.240 0.030
61061.0, 17.236 0.029
61062.0, 17.223 0.027
61063.0, 17.211 0.026
61064.0, 17.196 0.026
61065.0, 17.173 0.026
61066.0, 17.150 0.026
61067.0, 17.128 0.026
61068.0, 17.109 0.027
61069.0, 17.097 0.029
61070.0, 17.087 0.031
61071.0, 17.068 0.033
61072.0, 17.063 0.033
61073.0, 17.065 0.033
61074.0, 17.074 0.033
61075.0, 17.092 0.034
61076.0, 17.119 0.036
61077.0, 17.154 0.039
61078.0, 17.198 0.042
61079.0, 17.247 0.043
61080.0, 17.302 0.043
61081.0, 17.360 0.042
61082.0, 17.410 0.042
61083.0, 17.469 0.044
61084.0, 17.527 0.050
61085.0, 17.583 0.059
61086.0, 17.639 0.067
61087.0, 17.693 0.072
61088.0, 17.747 0.073
61089.0, 17.800 0.070
61090.0, 17.852 0.067
61091.0, 17.901 0.064
61092.0, 17.947 0.063
61093.0, 17.990 0.063
61094.0, 18.030 0.063
61095.0, 18.067 0.065
61096.0, 18.102 0.069
61097.0, 18.136 0.075
61098.0, 18.169 0.084
61099.0, 18.204 0.092
61100.0, 18.240 0.096
61101.0, 18.281 0.096
61102.0, 18.325 0.095
61103.0, 18.372 0.101
61104.0, 18.422 0.117
61105.0, 18.471 0.139
61106.0, 18.516 0.161
61107.0, 18.526 0.174
61108.0, 18.532 0.176
61109.0, 18.534 0.169
61110.0, 18.531 0.173
61111.0, 18.524 0.216
