# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
60981.7, 16.180 0.012
60982.7, 16.099 0.009
60983.7, 16.030 0.008
60984.7, 15.970 0.008
60985.7, 15.920 0.007
60986.7, 15.879 0.007
60987.7, 15.848 0.006
60988.7, 15.824 0.006
60989.7, 15.808 0.005
60990.7, 15.799 0.005
60991.7, 15.797 0.005
60992.7, 15.801 0.005
60993.7, 15.811 0.005
60994.7, 15.825 0.005
60995.7, 15.844 0.005
60996.7, 15.868 0.005
60997.7, 15.895 0.005
60998.7, 15.925 0.005
60999.7, 15.959 0.005
61000.7, 15.996 0.006
61001.7, 16.035 0.006
61002.7, 16.076 0.006
61003.7, 16.121 0.007
61004.7, 16.170 0.007
61005.7, 16.222 0.007
61006.7, 16.278 0.008
61007.7, 16.341 0.008
61008.7, 16.402 0.009
61009.7, 16.473 0.009
61010.7, 16.549 0.009
61011.7, 16.626 0.010
61012.7, 16.704 0.011
61013.7, 16.789 0.012
61014.7, 16.867 0.014
61015.7, 16.945 0.015
61016.7, 17.022 0.017
61017.7, 17.095 0.019
61018.7, 17.167 0.020
61019.7, 17.236 0.022
61020.7, 17.303 0.023
61021.7, 17.370 0.025
61022.7, 17.437 0.026
61023.7, 17.503 0.028
61024.7, 17.570 0.031
61025.7, 17.636 0.034
61026.7, 17.701 0.037
61027.7, 17.765 0.040
61028.7, 17.824 0.041
61029.7, 17.884 0.042
61030.7, 17.947 0.041
61031.7, 18.009 0.041
61032.7, 18.067 0.042
61033.7, 18.122 0.047
61034.7, 18.175 0.055
61035.7, 18.228 0.064
61036.7, 18.274 0.071
61037.7, 18.318 0.075
61038.7, 18.359 0.078
61039.7, 18.398 0.079
61040.7, 18.434 0.080
61041.7, 18.468 0.080
61042.7, 18.501 0.079
61043.7, 18.532 0.078
61044.7, 18.564 0.077
61045.7, 18.597 0.076
61046.7, 18.632 0.078
61047.7, 18.671 0.084
61048.7, 18.710 0.091
61049.7, 18.749 0.098
61050.7, 18.786 0.105
61051.7, 18.819 0.110
61052.7, 18.844 0.112
61053.7, 18.863 0.111
61054.7, 18.877 0.106
61055.7, 18.884 0.099
61056.7, 18.888 0.091
61057.7, 18.890 0.085
61058.7, 18.891 0.082
61059.7, 18.893 0.082
61060.7, 18.895 0.085
61061.7, 18.898 0.091
