# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
58500.6, 14.237 0.036
58501.6, 14.008 0.018
58502.6, 13.817 0.011
58503.6, 13.662 0.007
58504.6, 13.536 0.006
58505.6, 13.435 0.005
58506.6, 13.351 0.004
58507.6, 13.287 0.004
58508.6, 13.247 0.004
58509.6, 13.226 0.003
58510.6, 13.222 0.003
58511.6, 13.234 0.003
58512.6, 13.260 0.004
58513.6, 13.297 0.004
58514.6, 13.345 0.005
58515.6, 13.403 0.005
58516.6, 13.469 0.005
58517.6, 13.542 0.005
58518.6, 13.621 0.005
58519.6, 13.707 0.006
58520.6, 13.800 0.006
58521.6, 13.899 0.007
58522.6, 14.003 0.008
58523.6, 14.116 0.008
58524.6, 14.233 0.009
58525.6, 14.348 0.010
58526.6, 14.461 0.011
58527.6, 14.571 0.013
58528.6, 14.679 0.015
58529.6, 14.786 0.017
58530.6, 14.894 0.018
58531.6, 15.006 0.019
58532.6, 15.121 0.020
58533.6, 15.234 0.022
58534.6, 15.344 0.025
58535.6, 15.444 0.027
58536.6, 15.537 0.030
58537.6, 15.620 0.034
58538.6, 15.696 0.037
58539.6, 15.768 0.041
58540.6, 15.837 0.044
58541.6, 15.903 0.047
58542.6, 15.966 0.050
58543.6, 16.024 0.051
58544.6, 16.076 0.051
58545.6, 16.119 0.050
58546.6, 16.154 0.050
58547.6, 16.183 0.051
58548.6, 16.207 0.056
58549.6, 16.228 0.062
58550.6, 16.251 0.066
58551.6, 16.278 0.067
58552.6, 16.308 0.067
58553.6, 16.342 0.067
58554.6, 16.375 0.069
58555.6, 16.403 0.074
58556.6, 16.425 0.081
58557.6, 16.442 0.087
58558.6, 16.454 0.090
58559.6, 16.466 0.089
58560.6, 16.480 0.088
58561.6, 16.496 0.091
58562.6, 16.513 0.098
58563.6, 16.526 0.102
58564.6, 16.534 0.102
58565.6, 16.540 0.098
58566.6, 16.546 0.096
58567.6, 16.557 0.101
58568.6, 16.574 0.112
58569.6, 16.594 0.123
58570.6, 16.615 0.130
58571.6, 16.634 0.132
58572.6, 16.648 0.131
