#  column 1:  time
#  column 2:  oberved magnitude
#  column 3:  error in observed magnitude
#  column 4:  Flag:  0=OK  1=Invalid S/K-correction
61068.05  15.578  0.547  0
61070.05  15.719  0.554  0
61071.10  15.442  0.648  0
61079.07  16.196  0.496  0
61080.99  16.070  0.418  0
61091.99  16.405  0.454  0
61093.99  16.453  0.474  0
61095.04  16.451  0.396  0
61095.93  16.236  0.773  0
61105.97  16.509  0.535  0
