# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
58862.7, 13.088 0.039
58863.7, 12.835 0.030
58864.7, 12.628 0.022
58865.7, 12.463 0.016
58866.7, 12.337 0.012
58867.7, 12.247 0.010
58868.7, 12.190 0.009
58869.7, 12.164 0.009
58870.7, 12.168 0.010
58871.7, 12.194 0.010
58872.7, 12.232 0.011
58873.7, 12.280 0.011
58874.7, 12.336 0.012
58875.7, 12.401 0.013
58876.7, 12.476 0.014
58877.7, 12.554 0.015
58878.7, 12.633 0.016
58879.7, 12.708 0.017
58880.7, 12.754 0.017
58881.7, 12.772 0.018
58882.7, 12.773 0.020
58883.7, 12.756 0.021
58884.7, 12.724 0.020
58885.7, 12.686 0.019
58886.7, 12.643 0.017
58887.7, 12.613 0.016
58888.7, 12.594 0.016
58889.7, 12.579 0.016
58890.7, 12.570 0.017
58891.7, 12.571 0.018
58892.7, 12.582 0.018
58893.7, 12.604 0.017
58894.7, 12.633 0.017
58895.7, 12.679 0.017
58896.7, 12.742 0.018
58897.7, 12.818 0.018
58898.7, 12.904 0.019
58899.7, 13.002 0.021
58900.7, 13.095 0.023
58901.7, 13.181 0.025
58902.7, 13.264 0.028
58903.7, 13.345 0.031
58904.7, 13.427 0.033
58905.7, 13.508 0.037
58906.7, 13.582 0.041
58907.7, 13.650 0.044
58908.7, 13.710 0.046
58909.7, 13.765 0.047
58910.7, 13.817 0.048
58911.7, 13.874 0.049
58912.7, 13.941 0.049
58913.7, 14.002 0.050
58914.7, 14.043 0.052
58915.7, 14.079 0.054
58916.7, 14.119 0.057
58917.7, 14.164 0.062
58918.7, 14.211 0.070
58919.7, 14.258 0.080
58920.7, 14.305 0.089
58921.7, 14.351 0.092
58922.7, 14.397 0.092
58923.7, 14.443 0.093
58924.7, 14.487 0.096
58925.7, 14.528 0.102
58926.7, 14.566 0.108
