# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
58499.5, 14.169 0.033
58500.5, 13.914 0.014
58501.5, 13.718 0.007
58502.5, 13.571 0.006
58503.5, 13.457 0.005
58504.5, 13.362 0.004
58505.5, 13.290 0.003
58506.5, 13.238 0.003
58507.5, 13.203 0.003
58508.5, 13.184 0.003
58509.5, 13.181 0.003
58510.5, 13.193 0.003
58511.5, 13.215 0.003
58512.5, 13.245 0.003
58513.5, 13.283 0.003
58514.5, 13.328 0.004
58515.5, 13.383 0.004
58516.5, 13.445 0.004
58517.5, 13.515 0.004
58518.5, 13.590 0.005
58519.5, 13.669 0.005
58520.5, 13.751 0.005
58521.5, 13.837 0.006
58522.5, 13.930 0.006
58523.5, 14.035 0.007
58524.5, 14.152 0.007
58525.5, 14.269 0.009
58526.5, 14.385 0.011
58527.5, 14.496 0.013
58528.5, 14.604 0.014
58529.5, 14.711 0.015
58530.5, 14.822 0.015
58531.5, 14.936 0.016
58532.5, 15.049 0.019
58533.5, 15.156 0.023
58534.5, 15.248 0.026
58535.5, 15.324 0.027
58536.5, 15.388 0.027
58537.5, 15.451 0.028
58538.5, 15.526 0.028
58539.5, 15.612 0.030
58540.5, 15.702 0.036
58541.5, 15.783 0.041
58542.5, 15.844 0.044
58543.5, 15.881 0.045
58544.5, 15.901 0.046
58545.5, 15.921 0.048
58546.5, 15.952 0.051
58547.5, 15.993 0.051
58548.5, 16.043 0.050
58549.5, 16.093 0.052
58550.5, 16.139 0.055
58551.5, 16.174 0.057
58552.5, 16.204 0.059
58553.5, 16.235 0.064
58554.5, 16.264 0.070
58555.5, 16.285 0.071
58556.5, 16.295 0.071
58557.5, 16.294 0.072
58558.5, 16.291 0.078
58559.5, 16.293 0.086
58560.5, 16.301 0.089
58561.5, 16.314 0.087
58562.5, 16.329 0.086
58563.5, 16.343 0.086
58564.5, 16.357 0.084
58565.5, 16.372 0.079
58566.5, 16.384 0.079
58567.5, 16.396 0.083
58568.5, 16.409 0.087
58569.5, 16.429 0.093
58570.5, 16.461 0.103
58571.5, 16.498 0.114
58572.5, 16.531 0.126
