# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
58501.5, 13.669 0.011
58502.5, 13.538 0.008
58503.5, 13.433 0.007
58504.5, 13.349 0.006
58505.5, 13.282 0.005
58506.5, 13.231 0.005
58507.5, 13.194 0.004
58508.5, 13.169 0.004
58509.5, 13.155 0.004
58510.5, 13.151 0.004
58511.5, 13.155 0.005
58512.5, 13.167 0.005
58513.5, 13.186 0.005
58514.5, 13.211 0.005
58515.5, 13.243 0.005
58516.5, 13.282 0.005
58517.5, 13.325 0.005
58518.5, 13.373 0.005
58519.5, 13.424 0.006
58520.5, 13.479 0.006
58521.5, 13.536 0.006
58522.5, 13.595 0.007
58523.5, 13.654 0.007
58524.5, 13.714 0.007
58525.5, 13.771 0.008
58526.5, 13.826 0.009
58527.5, 13.879 0.009
58528.5, 13.929 0.010
58529.5, 13.978 0.010
58530.5, 14.025 0.011
58531.5, 14.074 0.012
58532.5, 14.123 0.012
58533.5, 14.173 0.013
58534.5, 14.224 0.014
58535.5, 14.276 0.015
58536.5, 14.329 0.016
58537.5, 14.385 0.016
58538.5, 14.444 0.017
58539.5, 14.508 0.018
58540.5, 14.574 0.020
58541.5, 14.642 0.022
58542.5, 14.710 0.024
58543.5, 14.773 0.026
58544.5, 14.828 0.028
58545.5, 14.875 0.029
58546.5, 14.917 0.029
58547.5, 14.957 0.028
58548.5, 14.998 0.029
58549.5, 15.040 0.032
58550.5, 15.084 0.033
58551.5, 15.128 0.034
58552.5, 15.169 0.036
58553.5, 15.206 0.038
58554.5, 15.239 0.041
58555.5, 15.269 0.042
58556.5, 15.296 0.042
58557.5, 15.322 0.041
58558.5, 15.347 0.042
58559.5, 15.370 0.045
58560.5, 15.393 0.050
58561.5, 15.414 0.054
58562.5, 15.435 0.056
58563.5, 15.458 0.057
58564.5, 15.484 0.056
58565.5, 15.512 0.055
58566.5, 15.541 0.056
58567.5, 15.571 0.059
58568.5, 15.602 0.065
58569.5, 15.633 0.071
58570.5, 15.663 0.077
58571.5, 15.692 0.081
58572.5, 15.720 0.084
58573.5, 15.747 0.084
58574.5, 15.770 0.086
58575.5, 15.791 0.091
58576.5, 15.810 0.094
58577.5, 15.827 0.090
58578.5, 15.843 0.102
58579.5, 15.858 0.150
