time band flux fluxerr zp zpsys
61068.12369 bessellv 43294.035408280135 9997.167231872552 24.65508609 vega
61068.13427 bessellr 56501.91506991559 12089.597691030933 25.00229244 vega
61068.14184 besselli 17464.163154270253 3505.0129685368597 24.00993751 vega
61070.11564 bessellr 59228.8150366246 12445.951506495427 25.03542706 vega
61070.12319 besselli 18678.891352681083 4037.2505139238287 24.10807175 vega
61071.15757 bessellr 51439.42389678689 10608.540359963563 24.90110444 vega
61071.16512 besselli 14992.738562433284 2871.368706241565 23.93623765 vega
61072.14341 bessellr 61326.87229651083 13336.4632088926 25.00398174 vega
61072.15246 besselli 16583.72990884143 3983.3884876635116 24.22916756 vega
61079.1159 bessellv 30277.91211095809 7021.340875184958 24.70668671 vega
61079.13252 bessellr 36457.87033468206 8453.263638625616 24.95651644 vega
61079.13706 besselli 11575.808351155276 3029.725883302035 24.19719489 vega
61081.03964 bessellv 28712.566892981733 7885.297763519749 24.86187043 vega
61081.05023 bessellr 32296.07463191797 7102.716360135207 25.00439872 vega
61081.05779 besselli 10418.667830245657 2365.1756689501613 24.07240703 vega
61082.03459 bessellv 27747.161631142033 7506.623269972309 24.87295358 vega
61082.04819 bessellr 30819.370229918717 3648.459101225554 24.80827184 vega
61082.05575 besselli 9754.775256695433 2162.3559857402224 24.11334587 vega
61084.96284 bessellv 32641.48436605593 732.9863434784885 25.78372267 vega
61084.96916 bessellb 7667.6477275032585 423.4661854366089 24.9308991 vega
61089.06073 bessellv 19005.171632628673 5135.478556776674 24.85442957 vega
61092.05205 bessellv 15316.731101220277 4310.356203214677 24.85586079 vega
61092.06415 bessellr 25486.943957984615 5509.232265391261 25.04325165 vega
61092.07171 besselli 13093.180167861141 2926.444735014859 24.12529628 vega
61093.98043 bessellv 13025.671820405065 574.2791928543817 25.38650734 vega
61093.98121 bessellv 17715.856426436676 735.4935794484948 25.76862118 vega
61093.98625 bessellb 2538.3540415690773 305.65236910849626 24.70177035 vega
61093.98788 bessellb 4001.5819554201503 375.02947301696963 25.26736893 vega
61095.08176 bessellr 18853.729506968066 4033.3268441233527 24.92921337 vega
61095.08933 besselli 10611.442863855927 2276.506194472638 23.99456408 vega
61095.94858 bessellv 1581.3082618651813 1464.1738305253577 24.28261457 vega
61095.96285 bessellv 9307.31953103003 598.219608572557 25.08003005 vega
61095.97191 bessellb 3179.9888996469376 491.2639194199452 25.1267052 vega
61102.9908 bessellv 8934.985581177123 1966.271438903926 25.7275012 vega
61110.02778 bessellr 7093.80444337848 254.9574262765597 25.16647583 vega
61115.01247 bessellv 4867.697394203471 1483.2441342039522 24.7330538 vega
61115.02457 bessellr 6105.563381677818 1484.0031370385345 24.8677285 vega
61115.03214 besselli 3082.472593929959 808.516283601957 23.93028755 vega
