time band flux fluxerr zp zpsys
58868.13110341435 bessellr 403857.5655345442 3931.577084781741 26.225657029350344 vega
58868.13869490741 bessellv 268465.98061993235 3536.3754461403655 25.935245579310813 vega
58868.14628900463 bessellb 227787.40324109 2850.15479571975 25.61204794116238 vega
58869.12552347222 bessellr 440913.9072374181 4017.0055664964184 26.103313128914568 vega
58869.13311553241 bessellv 327405.5125757585 4089.0833951268337 25.919729370865767 vega
58869.140703136574 bessellb 284546.5292043435 4687.942802499989 25.66200857564773 vega
58870.11075 bessellr 449362.0355258151 4688.446694258447 26.08163249461555 vega
58875.114946064816 bessellr 209282.7196488324 2038.7930820697454 25.37973482082087 vega
58875.12069940972 bessellv 104748.9186506165 1928.5839884933519 24.67605611848655 vega
58875.12645380787 bessellb 128740.84721485662 3558.5755144946866 24.954825356270906 vega
58877.10834143519 bessellr 79909.69874161053 1197.9768778320051 24.35170003 vega
58877.114089814815 bessellv 75981.68636696438 1433.0125179044267 24.29644687680687 vega
58877.11996140047 bessellb 61576.62364126183 1339.3084960138908 24.163002917275417 vega
58878.11720914352 bessellr 126458.22238582248 1341.906687312721 24.948269411684176 vega
58878.125480613424 bessellv 126280.60167143843 1982.665529622685 24.95234726110108 vega
58878.128780405095 bessellb 80241.83803111986 1662.179011529296 24.56503582801157 vega
58879.09438805556 bessellr 172212.04135245812 1701.4097341665538 25.38455447605928 vega
58879.10014581018 bessellv 144689.72526212386 2360.5797432218064 25.140692923984226 vega
58879.10589989583 bessellb 97614.44432683253 1754.4523169661268 24.84317563850366 vega
58880.0896372338 besselli 44969.7081448071 663.694772953451 24.16288042429148 vega
58880.09623425926 bessellr 158409.64391074743 1546.4053274838259 25.19298569582899 vega
58880.101982025466 bessellv 136716.74865083597 2053.0172911135364 24.866778764342225 vega
58880.10772995371 bessellb 93222.60076232896 1996.0135880270834 24.687054569329877 vega
58881.09358311343 bessellr 167032.5980561422 1889.6465836334196 25.371614983216823 vega
58881.099334293984 bessellv 145510.1119136527 2023.1357779507991 25.108777633946502 vega
58881.10509837963 bessellb 93562.04517858784 1247.974965400993 24.765051093819515 vega
58885.08850681713 besselli 48934.85345607717 866.6461889374281 24.53050212123828 vega
58885.09513554398 bessellr 142401.83926418313 1672.6776373428784 25.54216184315941 vega
58885.10088724537 bessellv 118359.93187716344 2322.8631532266086 25.36432087116652 vega
58885.10663326389 bessellb 58655.728593601285 1738.9903040328209 25.06720900031804 vega
58887.083987094906 besselli 53558.576645685804 934.6719075107065 24.586757209243817 vega
58887.09103305556 bessellr 140692.55585260593 1814.3466729009406 25.65041302 vega
58887.09693246528 bessellv 108303.47968856589 2145.9074755149027 25.415066601859863 vega
58887.10267996528 bessellb 44406.67734367859 1591.1994619320362 25.13349006850779 vega
58894.03466428241 bessellr 27759.04511832677 590.7082503795452 24.104773426788935 vega
58894.0404157176 bessellv 13105.23221163262 537.607326850525 23.622071237234216 vega
58895.01293903935 besselli 40301.116372712844 766.3231803306589 24.180558576717857 vega
58895.019704224535 bessellr 77792.27224630362 900.8683001175951 25.269261766450462 vega
58895.02545792824 bessellv 45192.70574898215 681.8334813597082 25.063485539080723 vega
58895.03121501157 bessellb 12523.556787119662 323.8966695392283 24.78237425074265 vega
58897.04436586805 bessellv 11640.019461725447 484.4137097929377 23.694571964666103 vega
58899.04378453704 bessellr 67840.6619661253 966.5299658631336 25.36752809332561 vega
58899.04954244213 bessellv 40882.33109035276 836.6137599872108 25.17019883006981 vega
58899.05529751157 bessellb 12247.460886553445 409.3554224837799 24.997450439693218 vega
58900.056051238425 bessellr 68245.85135730945 931.8363005520482 25.533176185719512 vega
58911.10866655093 besselli 36449.208970982705 740.7296966320343 25.22729430311145 vega
58911.12085298611 bessellr 78543.7525889085 1141.8361849927023 26.261525859632105 vega
58912.00534439815 besselli 35662.152626539144 1178.7931502367312 25.22621925783604 vega
58912.028259259256 bessellv 51111.37488685762 1149.0037670507231 26.09648657793688 vega
58912.03887667824 bessellb 16560.391149884785 517.8861216463579 25.82477950284607 vega
58913.040808564816 bessellr 12541.76111912862 942.4588511036154 24.12799903791165 vega
58913.06206726852 bessellb 9202.57612238156 484.73776297950764 25.18184291975664 vega
58914.00479452546 besselli 31189.65433354019 709.6697714007157 25.193423124040347 vega
58914.017161365744 bessellr 69263.50792573552 1288.5821709076836 26.197340642544944 vega
58914.02778009259 bessellv 46354.92746933676 1072.4817409166653 26.0308193 vega
58914.0384 bessellb 15177.094765612901 593.5783573940271 25.77386737996632 vega
58915.0108058449 bessellr 63938.05262411419 1469.735632815903 26.00373191946077 vega
58915.02142304398 bessellv 42911.901554325785 1091.3153171350646 25.812532802376133 vega
58915.03204730324 bessellb 14720.659412476847 664.2449276218233 25.58483226717647 vega
