time band flux fluxerr zp zpsys
61062.094843993 bessellv 5393.380894179948 787.045704340562 25.4699324255321 vega
61062.102428287 bessellb 4585.8069095346 892.8853649419136 25.2823409963886 vega
61064.0084190162 bessellv 4705.720630616775 722.7887153408597 25.0930471743847 vega
61068.0356539351 bessellv 4941.499305912498 1456.484297986107 25.1696709910361 vega
61068.050790162 bessellr 9102.706790348924 3432.0782916794287 25.4756974057949 vega
61068.0583560879 besselli 3232.926008965406 1257.802462616719 24.5590911266561 vega
61070.0324830787 bessellv 4802.416370187283 1867.4354281619026 25.0681307988646 vega
61070.0430780902 bessellb 3377.7271101934666 1364.779374628359 25.0833493020078 vega
61070.047610949 bessellr 8664.280485553863 3243.4684788179425 25.5634604036415 vega
61070.0551842592 besselli 3811.640764037325 2343.078661305034 24.6774262019071 vega
61071.0854929166 bessellv 3930.4688555622693 2631.5462391700075 25.2798259838362 vega
61071.1006193981 bessellr 10111.341836571026 4694.621439955967 25.454473765293 vega
61071.1081867939 besselli 4428.723601485929 1812.7988266760517 24.5827174141691 vega
61079.0543255324 bessellv 3509.7676540010902 1572.596422249901 25.1028199203378 vega
61079.0635702199 bessellb 2068.933948050855 822.4217055147869 25.1747530472062 vega
61079.071125324 bessellr 5652.28498016119 1849.3967484358348 25.5762244889689 vega
61079.07869603 besselli 2412.8258393200745 983.1231334411134 24.5832806662386 vega
61080.9782486111 bessellv 3578.6483331797695 1300.5292417806063 25.1949986332249 vega
61080.99337478 bessellr 5571.81551575763 1531.683347712505 25.4352194710833 vega
61081.000945324 besselli 3003.074590985731 1028.6701694649237 24.5018664775643 vega
61089.0168767245 bessellv 3445.9950175547838 1949.1979085951498 25.4531701098776 vega
61091.9791771527 bessellv 2273.171590678973 868.1437893753615 25.228477314664 vega
61091.9867550578 bessellb 348.6239493387369 116.39853224230967 25.1497298342098 vega
61091.9943071296 bessellr 4907.749518407382 1464.3492076147807 25.6320781801956 vega
61093.9535928935 bessellv 2060.0246178503353 994.5243220615178 25.1017857373244 vega
61093.9729348726 bessellb 457.789841640466 400.63037920452183 24.5025348831446 vega
61093.9745624768 bessellv 2219.491293113325 917.9435017810151 25.1940843254528 vega
61093.9821446759 bessellb 492.1261379143258 260.7107201822688 24.9845594840244 vega
61093.9896961111 bessellr 4118.832804246772 1286.039461114297 25.4901701598075 vega
61093.9972656481 besselli 2257.3559757812413 856.0244297910725 24.6042261180971 vega
61095.029754456 bessellv 2047.6515366476708 815.8350152485586 25.2121492236999 vega
61095.0448946759 bessellr 3584.0752783206667 936.7026824152628 25.3371761431101 vega
61095.913347581 bessellv 1638.753281586535 1389.352245314522 24.6030445778132 vega
61095.9424955439 bessellb 134.50857970260242 198.8530569178974 24.3005743389344 vega
61105.9660031597 bessellb 525.6367505962099 339.8757447839348 25.1489354628815 vega
61105.9705402314 bessellr 3516.3550437455037 1255.6208790854885 25.3745429403941 vega
61105.9780412847 besselli 2021.7125818990116 925.3273461056517 24.4683849627195 vega
61107.9086405902 bessellv 1351.5991083859078 463.6007229574766 25.0138179447466 vega
61107.9162184375 bessellb 243.47181688315996 69.41679373457582 24.9022029720513 vega
