time band flux fluxerr zp zpsys
61017.95781 bessellv 2197.8074439429943 314.5435018506678 25.52924978 vega
61018.86415 bessellv 1815.8461936450863 222.36682794176514 25.60836216 vega
61018.87174 bessellb 730.635315246165 147.85082242962486 24.67091288 vega
61018.87932 bessellr 2450.367863065867 335.9887193178481 25.15039221 vega
61019.86508 bessellv 2400.5115947330073 230.26431356723467 25.60717269 vega
61019.88025 bessellr 4951.720922550479 334.17964831875605 25.85316364 vega
61027.89912 bessellv 2138.449151653687 204.10337905513106 25.56080066 vega
61027.90671 bessellb 722.9199268893591 145.686904573878 25.30808273 vega
61027.92188 besselli 1724.8443880007512 335.9007054518227 24.12019539 vega
61029.8725 bessellv 2111.690839691622 203.60731137502236 25.59932677 vega
61029.88011 bessellb 766.5571661611158 144.91962924843003 25.3382548 vega
61029.88768 bessellr 5606.781659003525 324.58362937203816 25.86649229 vega
61031.02436 bessellv 2135.633457342602 201.56742727334085 25.56903766 vega
61031.83339 bessellv 2986.038204829358 201.21338917873913 25.55854411 vega
61034.8689 bessellv 2213.739406726782 227.72172415383798 25.57247969 vega
61034.8765 bessellb 956.4271326200185 162.38198377371845 25.21797957 vega
61034.88408 bessellr 5707.440123209363 328.15573519565345 25.83714836 vega
61034.89167 besselli 3452.5496122856052 299.98515500993017 24.84710119 vega
61038.01656 bessellb 283.251910624406  23.59538223 vega
61038.02411 bessellr 1425.9142592051235 1352.6031025998145 24.48579213 vega
61038.86776 bessellv 2634.6382944421193 622.7837129593654 25.64242245 vega
61038.87535 bessellb 924.7605274228355 506.6135484965893 25.31973842 vega
61038.88293 bessellr 5400.674163829102 808.5273970547267 25.89443419 vega
61038.89051 besselli 2646.458597110352 661.9216857880539 24.81464744 vega
61049.84003 bessellv 1573.8940878445749 188.4974188163417 25.44551692 vega
61049.84762 bessellb 1518.5257054160825 299.12773393000055 25.24461415 vega
61049.86277 besselli 732.0071312541892 312.61367401578667 23.82101699 vega
61051.8232 bessellv 1344.4038763180745 203.39406202659555 25.60377413 vega
61051.8308 bessellb 365.91827505846203 146.71936346518595 25.31293322 vega
61051.84597 besselli 2725.357907120165 350.1113902515124 24.84451474 vega
61052.87915 bessellv 618.4614922627247 236.45983815204366 24.67187521 vega
61052.88673 bessellb 405.1292835624206 133.50156416627507 24.30697006 vega
61052.8943 bessellr 608.6931578537618 432.99987080036067 23.79323293 vega
61055.8358 bessellv 1281.3397053510866 207.72426497224717 25.11913344 vega
61064.82993 bessellv 1670.3806253717191 355.5724007735301 25.39758389 vega
61064.83752 bessellb 609.7318311103674 269.95368102955575 24.80191347 vega
61064.84509 bessellr 4484.7249836626925 429.2564562106752 25.72004389 vega
61064.85268 besselli 2792.997841067335 405.66251443158075 24.55960352 vega
61070.89931 bessellv 1894.79085505956 643.7953552880849 25.54407938 vega
61070.9069 bessellb 498.7904663704257 1061.1088424211237 25.14349686 vega
61070.91447 bessellr 4618.905192251014 746.3454566630148 25.79377549 vega
61070.92205 besselli 2840.8692111879363 568.7668281985734 24.82565873 vega
61071.89675 bessellv 1887.2030423416124 670.6204719394026 25.58399092 vega
61071.91192 bessellr 4659.839602621201 714.5476088425225 25.86415471 vega
61071.91951 besselli 2835.795101604452 506.2169454106072 24.88849654 vega
61072.90881 bessellb 1144.2009394269996 858.3915883339071 24.97530909 vega
61072.91639 bessellr 3825.801983619598 839.6812573490704 25.53035721 vega
61072.92396 besselli 2980.480686853191 559.4270242733438 24.72314093 vega
