time band flux fluxerr zp zpsys
60998.04884 bessellv 5582.350588293687 276.7293983444817 25.39758699 vega
60998.05642 bessellb 2850.8142435503955 175.05618730022542 25.13757956 vega
60998.07157 besselli 7172.581769028357 348.89256409569043 24.80262659 vega
61005.08705 bessellv 5501.861581499226 267.1785766618627 25.45559587 vega
61005.09463 bessellb 2418.95664185613 170.6155542519356 25.20120376 vega
61005.1022 bessellr 10857.720154172497 390.75022762558245 25.78529147 vega
61005.10978 besselli 6181.952674081145 357.7481369810868 24.60725133 vega
61007.02829 bessellv 5456.89679309171 291.980592979065 25.28056011 vega
61007.03589 bessellb 2323.756641321326 177.87726895578155 24.81017677 vega
61007.04345 bessellr 11586.52598612611 405.84810707484746 25.60583987 vega
61007.05103 besselli 7369.123585253452 370.38735712116926 24.41256685 vega
61008.01213 bessellv 5669.871913789424 348.105910121368 25.40360895 vega
61008.01971 bessellb 2725.098897318897 256.85346623483 25.12558858 vega
61008.02729 bessellr 11990.536515446307 458.87832327095487 25.6987034 vega
61008.03486 besselli 7160.594753960405 367.48087840795773 24.70562352 vega
61009.00922 bessellv 5349.094864030277 393.4759831954894 25.50487931 vega
61009.01681 bessellb 2396.9909813007903 310.7918563910291 25.19106831 vega
61009.02438 bessellr 11648.388207380009 480.36711582248137 25.78245689 vega
61009.03196 besselli 7258.436804489179 409.0850537296068 24.43652468 vega
61012.99832 bessellv 4468.768324458936 1095.3451540519377 25.40582468 vega
61013.0059 bessellb 1751.7798720834373 914.2707108184995 25.1062971 vega
61013.01348 bessellr 8847.8193732084 1340.1769762759186 25.7493861 vega
61013.02105 besselli 10306.019788239979 1052.7384660080434 24.72057364 vega
61017.98937 bessellv 4868.786199334396 510.809619252885 25.18287384 vega
61017.99695 bessellb 2135.442117019893 411.62981126256955 24.95891602 vega
61018.00452 bessellr 12778.971689347192 1171.9133753051053 25.55973545 vega
61018.0121 besselli 6586.770503487644 1121.5125448261876 24.78016415 vega
61019.98268 bessellv 5311.941358915195 272.76996908321985 25.45580372 vega
61019.99027 bessellb 2143.2627698902165 170.6745207593875 25.18111786 vega
61019.99785 bessellr 11226.329580303569 381.62533988304557 25.65892551 vega
61020.00543 besselli 7016.937366274667 408.5713731360716 24.59100151 vega
