# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
61022.1, 15.377 0.048
61023.1, 15.241 0.032
61024.1, 15.129 0.023
61025.1, 15.041 0.017
61026.1, 14.975 0.015
61027.1, 14.929 0.014
61028.1, 14.903 0.013
61029.1, 14.894 0.013
61030.1, 14.899 0.014
61031.1, 14.916 0.014
61032.1, 14.945 0.015
61033.1, 14.979 0.015
61034.1, 15.015 0.016
61035.1, 15.051 0.016
61036.1, 15.087 0.017
61037.1, 15.123 0.017
61038.1, 15.161 0.018
61039.1, 15.191 0.018
61040.1, 15.224 0.019
61041.1, 15.264 0.019
61042.1, 15.311 0.020
61043.1, 15.362 0.021
61044.1, 15.414 0.023
61045.1, 15.464 0.024
61046.1, 15.508 0.026
61047.1, 15.542 0.027
61048.1, 15.565 0.028
61049.1, 15.576 0.029
61050.1, 15.577 0.030
61051.1, 15.569 0.029
61052.1, 15.553 0.027
61053.1, 15.540 0.027
61054.1, 15.524 0.026
61055.1, 15.507 0.026
61056.1, 15.490 0.026
61057.1, 15.473 0.025
61058.1, 15.456 0.026
61059.1, 15.441 0.028
61060.1, 15.427 0.030
61061.1, 15.415 0.032
61062.1, 15.408 0.033
61063.1, 15.409 0.033
61064.1, 15.417 0.033
61065.1, 15.433 0.033
61066.1, 15.457 0.035
61067.1, 15.488 0.038
61068.1, 15.528 0.040
61069.1, 15.571 0.042
61070.1, 15.618 0.043
61071.1, 15.671 0.043
61072.1, 15.726 0.042
61073.1, 15.782 0.042
61074.1, 15.837 0.044
61075.1, 15.890 0.050
61076.1, 15.943 0.059
61077.1, 15.995 0.067
61078.1, 16.046 0.072
61079.1, 16.099 0.073
61080.1, 16.149 0.071
61081.1, 16.196 0.067
61082.1, 16.244 0.064
61083.1, 16.290 0.063
61084.1, 16.334 0.063
61085.1, 16.374 0.063
61086.1, 16.412 0.064
61087.1, 16.446 0.067
61088.1, 16.478 0.072
61089.1, 16.510 0.080
61090.1, 16.544 0.088
61091.1, 16.579 0.094
61092.1, 16.617 0.097
61093.1, 16.663 0.096
61094.1, 16.712 0.096
61095.1, 16.764 0.105
61096.1, 16.820 0.122
61097.1, 16.876 0.144
61098.1, 16.931 0.164
61099.1, 16.983 0.175
61100.1, 17.031 0.176
