# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
61024.1, 14.969 0.012
61025.1, 14.871 0.009
61026.1, 14.791 0.008
61027.1, 14.727 0.008
61028.1, 14.676 0.007
61029.1, 14.637 0.007
61030.1, 14.608 0.006
61031.1, 14.589 0.006
61032.1, 14.578 0.006
61033.1, 14.574 0.005
61034.1, 14.576 0.006
61035.1, 14.583 0.006
61036.1, 14.595 0.006
61037.1, 14.613 0.006
61038.1, 14.635 0.006
61039.1, 14.662 0.006
61040.1, 14.694 0.006
61041.1, 14.730 0.006
61042.1, 14.768 0.007
61043.1, 14.810 0.007
61044.1, 14.854 0.007
61045.1, 14.901 0.008
61046.1, 14.951 0.008
61047.1, 15.004 0.008
61048.1, 15.060 0.009
61049.1, 15.120 0.009
61050.1, 15.181 0.010
61051.1, 15.240 0.011
61052.1, 15.296 0.012
61053.1, 15.349 0.013
61054.1, 15.398 0.013
61055.1, 15.445 0.014
61056.1, 15.490 0.016
61057.1, 15.535 0.018
61058.1, 15.582 0.020
61059.1, 15.632 0.022
61060.1, 15.685 0.023
61061.1, 15.740 0.023
61062.1, 15.794 0.021
61063.1, 15.848 0.020
61064.1, 15.901 0.022
61065.1, 15.954 0.026
61066.1, 16.009 0.032
61067.1, 16.067 0.036
61068.1, 16.124 0.038
61069.1, 16.178 0.037
61070.1, 16.227 0.035
61071.1, 16.272 0.033
61072.1, 16.315 0.032
61073.1, 16.358 0.032
61074.1, 16.405 0.034
61075.1, 16.457 0.038
61076.1, 16.509 0.041
61077.1, 16.558 0.044
61078.1, 16.598 0.047
61079.1, 16.629 0.049
61080.1, 16.653 0.049
61081.1, 16.673 0.047
61082.1, 16.693 0.043
61083.1, 16.713 0.040
61084.1, 16.736 0.039
61085.1, 16.760 0.041
61086.1, 16.783 0.046
61087.1, 16.805 0.052
61088.1, 16.825 0.058
61089.1, 16.845 0.062
61090.1, 16.867 0.062
61091.1, 16.890 0.059
61092.1, 16.917 0.056
61093.1, 16.945 0.055
61094.1, 16.976 0.058
61095.1, 17.007 0.064
61096.1, 17.039 0.072
61097.1, 17.068 0.082
61098.1, 17.093 0.089
61099.1, 17.112 0.093
61100.1, 17.126 0.091
61101.1, 17.139 0.090
61102.1, 17.153 0.097
