# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
61046.6, 16.708 0.009
61047.6, 16.631 0.008
61048.6, 16.567 0.008
61049.6, 16.515 0.007
61050.6, 16.474 0.007
61051.6, 16.442 0.007
61052.6, 16.418 0.006
61053.6, 16.403 0.006
61054.6, 16.393 0.006
61055.6, 16.390 0.005
61056.6, 16.391 0.006
61057.6, 16.398 0.006
61058.6, 16.408 0.006
61059.6, 16.422 0.006
61060.6, 16.441 0.006
61061.6, 16.464 0.006
61062.6, 16.491 0.006
61063.6, 16.522 0.006
61064.6, 16.555 0.006
61065.6, 16.591 0.007
61066.6, 16.629 0.007
61067.6, 16.670 0.007
61068.6, 16.713 0.008
61069.6, 16.758 0.008
61070.6, 16.806 0.008
61071.6, 16.857 0.009
61072.6, 16.909 0.009
61073.6, 16.964 0.010
61074.6, 17.019 0.010
61075.6, 17.072 0.011
61076.6, 17.122 0.012
61077.6, 17.168 0.013
61078.6, 17.212 0.014
61079.6, 17.254 0.014
61080.6, 17.293 0.016
61081.6, 17.333 0.017
61082.6, 17.375 0.020
61083.6, 17.419 0.022
61084.6, 17.465 0.023
61085.6, 17.514 0.023
61086.6, 17.564 0.022
61087.6, 17.613 0.020
61088.6, 17.661 0.020
61089.6, 17.708 0.022
61090.6, 17.756 0.026
61091.6, 17.806 0.031
61092.6, 17.858 0.036
61093.6, 17.911 0.038
61094.6, 17.961 0.037
61095.6, 18.007 0.036
61096.6, 18.050 0.034
61097.6, 18.089 0.032
61098.6, 18.128 0.032
61099.6, 18.170 0.032
61100.6, 18.215 0.035
61101.6, 18.263 0.038
61102.6, 18.311 0.041
61103.6, 18.355 0.044
61104.6, 18.394 0.047
61105.6, 18.425 0.049
61106.6, 18.449 0.049
61107.6, 18.468 0.048
61108.6, 18.485 0.045
61109.6, 18.502 0.042
61110.6, 18.522 0.039
61111.6, 18.544 0.039
61112.6, 18.566 0.042
61113.6, 18.587 0.046
61114.6, 18.607 0.052
61115.6, 18.626 0.057
61116.6, 18.644 0.061
61117.6, 18.664 0.062
61118.6, 18.685 0.060
61119.6, 18.708 0.058
61120.6, 18.733 0.055
61121.6, 18.761 0.056
61122.6, 18.790 0.059
61123.6, 18.819 0.065
61124.6, 18.849 0.074
