# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
60981.7, 15.667 0.031
60982.7, 15.582 0.024
60983.7, 15.510 0.019
60984.7, 15.452 0.016
60985.7, 15.406 0.015
60986.7, 15.372 0.014
60987.7, 15.349 0.013
60988.7, 15.337 0.013
60989.7, 15.334 0.013
60990.7, 15.339 0.014
60991.7, 15.351 0.014
60992.7, 15.368 0.015
60993.7, 15.388 0.015
60994.7, 15.411 0.015
60995.7, 15.435 0.016
60996.7, 15.459 0.016
60997.7, 15.482 0.016
60998.7, 15.506 0.017
60999.7, 15.529 0.017
61000.7, 15.554 0.017
61001.7, 15.578 0.018
61002.7, 15.604 0.018
61003.7, 15.633 0.019
61004.7, 15.666 0.019
61005.7, 15.703 0.019
61006.7, 15.742 0.020
61007.7, 15.788 0.021
61008.7, 15.815 0.023
61009.7, 15.855 0.024
61010.7, 15.894 0.025
61011.7, 15.929 0.026
61012.7, 15.953 0.027
61013.7, 15.976 0.028
61014.7, 15.984 0.029
61015.7, 15.978 0.030
61016.7, 15.965 0.030
61017.7, 15.952 0.029
61018.7, 15.936 0.028
61019.7, 15.920 0.027
61020.7, 15.911 0.027
61021.7, 15.902 0.026
61022.7, 15.892 0.026
61023.7, 15.882 0.026
61024.7, 15.871 0.026
61025.7, 15.861 0.025
61026.7, 15.850 0.026
61027.7, 15.840 0.027
61028.7, 15.837 0.028
61029.7, 15.827 0.030
61030.7, 15.825 0.032
61031.7, 15.826 0.033
61032.7, 15.826 0.033
61033.7, 15.828 0.033
61034.7, 15.834 0.033
61035.7, 15.850 0.033
61036.7, 15.868 0.034
61037.7, 15.891 0.035
61038.7, 15.919 0.037
61039.7, 15.944 0.039
61040.7, 15.972 0.041
61041.7, 16.005 0.042
61042.7, 16.040 0.043
61043.7, 16.078 0.043
61044.7, 16.118 0.043
61045.7, 16.160 0.042
61046.7, 16.202 0.042
61047.7, 16.244 0.043
61048.7, 16.285 0.046
61049.7, 16.326 0.051
61050.7, 16.367 0.057
61051.7, 16.406 0.064
61052.7, 16.451 0.069
61053.7, 16.496 0.072
61054.7, 16.540 0.073
61055.7, 16.585 0.072
61056.7, 16.628 0.069
61057.7, 16.670 0.067
61058.7, 16.712 0.065
61059.7, 16.752 0.064
61060.7, 16.790 0.063
