# column 1: time
# column 2:  model magnitude
# column 3:  model magnitude error
61044.6, 16.508 0.040
61045.6, 16.392 0.028
61046.6, 16.296 0.021
61047.6, 16.219 0.017
61048.6, 16.161 0.015
61049.6, 16.119 0.014
61050.6, 16.094 0.013
61051.6, 16.083 0.013
61052.6, 16.085 0.014
61053.6, 16.098 0.014
61054.6, 16.117 0.015
61055.6, 16.142 0.015
61056.6, 16.166 0.016
61057.6, 16.191 0.016
61058.6, 16.215 0.016
61059.6, 16.238 0.017
61060.6, 16.262 0.017
61061.6, 16.287 0.017
61062.6, 16.316 0.018
61063.6, 16.348 0.019
61064.6, 16.386 0.019
61065.6, 16.428 0.020
61066.6, 16.475 0.021
61067.6, 16.525 0.022
61068.6, 16.574 0.023
61069.6, 16.621 0.025
61070.6, 16.661 0.026
61071.6, 16.688 0.027
61072.6, 16.712 0.028
61073.6, 16.724 0.029
61074.6, 16.725 0.030
61075.6, 16.718 0.029
61076.6, 16.705 0.028
61077.6, 16.688 0.027
61078.6, 16.666 0.026
61079.6, 16.647 0.026
61080.6, 16.629 0.026
61081.6, 16.611 0.026
61082.6, 16.598 0.025
61083.6, 16.589 0.026
61084.6, 16.580 0.028
61085.6, 16.573 0.030
61086.6, 16.567 0.032
61087.6, 16.565 0.033
61088.6, 16.568 0.033
61089.6, 16.574 0.033
61090.6, 16.586 0.033
61091.6, 16.604 0.034
61092.6, 16.632 0.036
61093.6, 16.668 0.038
61094.6, 16.706 0.041
61095.6, 16.749 0.042
61096.6, 16.795 0.043
61097.6, 16.843 0.043
61098.6, 16.894 0.042
61099.6, 16.946 0.042
61100.6, 16.996 0.043
61101.6, 17.045 0.047
61102.6, 17.093 0.054
61103.6, 17.142 0.062
61104.6, 17.188 0.069
61105.6, 17.233 0.073
61106.6, 17.277 0.073
61107.6, 17.323 0.071
61108.6, 17.371 0.068
61109.6, 17.417 0.065
61110.6, 17.462 0.063
61111.6, 17.504 0.063
61112.6, 17.544 0.063
61113.6, 17.581 0.064
61114.6, 17.615 0.065
61115.6, 17.645 0.068
61116.6, 17.675 0.074
61117.6, 17.703 0.081
61118.6, 17.733 0.089
61119.6, 17.763 0.094
61120.6, 17.796 0.097
61121.6, 17.831 0.096
61122.6, 17.868 0.095
